item_id,word_id,sense_id,headword,pinyin_tag,pinyin,word_type,definition,pos_tag,pos,sense_tag,sense,meaning,example,character_count,homograph,polyseme,XDHYCD,XDHYDCD,HYDCD,Oxford,Baidu,Online,ValenceArousal_Valence_Mean,ValenceArousal_Valence_SD,ValenceArousal_Arousal_Mean,ValenceArousal_Arousal_SD,ValenceArousal_Men_Valence_Mean,ValenceArousal_Men_Valence_SD,ValenceArousal_Women_Valence_Mean,ValenceArousal_Women_Valence_SD,ValenceArousal_Men_Arousal_Mean,ValenceArousal_Men_Arousal_SD,ValenceArousal_Women_Arousal_Mean,ValenceArousal_Women_Arousal_SD,SUBTLEXWord_WCount,SUBTLEXWord_W/million,SUBTLEXWord_logW,SUBTLEXWord_W-CD,SUBTLEXWord_W-CD%,SUBTLEXWord_logW-CD,MELD_RT,MELD_RTSD,MELD_zRT,MELD_zRTSD,MELD_ERR,Concreteness_Mean of Valid Ratings,Concreteness_SD of Valid Ratings,CLD_Phonemes,CLD_Frequency,CLD_C1Frequency,CLD_C2Frequency,CLD_FrequencyRaw,CLD_C1FrequencyRaw,CLD_C2FrequencyRaw,CLD_FrequencyWeibo,CLD_C1FrequencyWeibo,CLD_C2FrequencyWeibo,CLD_FrequencyRawWeibo,CLD_C1FrequencyRawWeibo,CLD_C2FrequencyRawWeibo,CLD_PhonologicalFrequency,CLD_C1PhonologicalFrequency,CLD_C2PhonologicalFrequency,CLD_C1FamilySize,CLD_C2FamilySize,CLD_C1FamilyFrequency,CLD_C2FamilyFrequency,CLD_Strokes,CLD_C1Strokes,CLD_C2Strokes,CLD_C1Pixels,CLD_C2Pixels,CLD_C1PictureSize,CLD_C2PictureSize,CLD_C1OLDPixels,CLD_C2OLDPixels,CLD_PhonologicalN,CLD_C1PhonologicalN,CLD_C2PhonologicalN,CLD_PLD,CLD_C1PLD,CLD_C2PLD,CLD_MeanPhonemeFrequency,CLD_C1MeanPhonemeFrequency,CLD_C2MeanPhonemeFrequency,CLD_MinPhonemeFrequency,CLD_C1MinPhonemeFrequency,CLD_C2MinPhonemeFrequency,CLD_MaxPhonemeFrequency,CLD_C1MaxPhonemeFrequency,CLD_C2MaxPhonemeFrequency,CLD_C1InitialPhonemeFrequency,CLD_C2InitialPhonemeFrequency,CLD_MeanDiphoneFrequency,CLD_MinDiphoneFrequency,CLD_MaxDiphoneFrequency,CLD_C1Friends,CLD_C2Friends,CLD_C1HomographTokens,CLD_C2HomographTokens,CLD_C1FriendsFrequency,CLD_C2FriendsFrequency,CLD_C1HomophonesFrequency,CLD_C2HomophonesFrequency,CLD_C1Entropy,CLD_C1BackwardEntropy,CLD_PMI,CLD_PSPMI,CLD_TScore,CLD_PSTScore,CLD_C1ConditionalProbability,CLD_C1BackwardConditionalProbability,CLD_EntropyCharacterFrequencies,AoA_Mean,AoA_SD
575,216,2,狠心,hěnxīn,hěnxīn,2,"<entry id=""20981""><hwg><hw>狠心</hw><pinyin>hěnxīn</pinyin></hwg><def><num>❶</num> （-//-）<ps>动</ps>下定决心不顾一切：<ex>狠一狠心｜狠了心了｜～大干一场。</ex></def><def><num>❷</num> <ps>形</ps>心肠残忍：<ex>～的人。</ex></def><def><num>❸</num> <ps>名</ps>极大的决心：<ex>下～离开了他。</ex></def>",形容词。,形容词,心肠残忍。,心肠残忍。,形容词。心肠残忍。,狠心的人。,16,,,1,,,,,0,-1.74,0.92,2.46,1.21,-1.67,0.98,-1.88,0.83,2.46,1.13,2.46,1.33,40,1.19,1.6021,35,0.56,1.5441,719.37825,298.642930320127,-0.405886460737261,0.877791725433495,0.0,3.111111,1.2195,6,6.4196,56.8642,3688.8741,866,11515,746997,8.146,62.9159,4261.9075,826,9796,663579,6.4196,4773.2024,9409.8221,9,431,30.7858,4197.7539,13,9,4,4202,1899,4028,2545,2406.6,2520.5,2,11,9,2.05,1.45,1.45,162345.8821,129840.0939,194851.6704,68424.4996,68424.4996,69176.805,283815.5226,231562.6835,283815.5226,68424.4996,69176.805,24540.7205,5222.5278,59561.4085,11,435,0,0,86.8273,4941.1935,4679.9555,4462.209,1.0746,4.4587,4.2108,5.1193,10.314,14.5081,0.2508690600000000,0.00266126,0.1135,9.56,3.04247706099268
576,216,3,狠心,hěnxīn,hěnxīn,2,"<entry id=""20981""><hwg><hw>狠心</hw><pinyin>hěnxīn</pinyin></hwg><def><num>❶</num> （-//-）<ps>动</ps>下定决心不顾一切：<ex>狠一狠心｜狠了心了｜～大干一场。</ex></def><def><num>❷</num> <ps>形</ps>心肠残忍：<ex>～的人。</ex></def><def><num>❸</num> <ps>名</ps>极大的决心：<ex>下～离开了他。</ex></def>",名词。,名词,极大的决心。,极大的决心。,名词。极大的决心。,下狠心离开了他。,19,,,1,,,,,0,-1.74,0.92,2.46,1.21,-1.67,0.98,-1.88,0.83,2.46,1.13,2.46,1.33,40,1.19,1.6021,35,0.56,1.5441,719.37825,298.642930320127,-0.405886460737261,0.877791725433495,0.0,3.111111,1.2195,6,6.4196,56.8642,3688.8741,866,11515,746997,8.146,62.9159,4261.9075,826,9796,663579,6.4196,4773.2024,9409.8221,9,431,30.7858,4197.7539,13,9,4,4202,1899,4028,2545,2406.6,2520.5,2,11,9,2.05,1.45,1.45,162345.8821,129840.0939,194851.6704,68424.4996,68424.4996,69176.805,283815.5226,231562.6835,283815.5226,68424.4996,69176.805,24540.7205,5222.5278,59561.4085,11,435,0,0,86.8273,4941.1935,4679.9555,4462.209,1.0746,4.4587,4.2108,5.1193,10.314,14.5081,0.2508690600000000,0.00266126,0.1135,9.56,3.04247706099268
577,217,1,私心,sīxīn,sīxīn,2,"<entry id=""48646""><hwg><hw>私心</hw><pinyin>sīxīn</pinyin></hwg><def><ps>名</ps></def><def><num>❶</num> 个人心里；内心：<ex>他公而忘私的精神，使我～非常佩服。</ex></def><def><num>❷</num> 为自己打算的念头：<ex>～杂念｜他～太重。</ex></def><ci><div class=""title"">词语</div><div class=""cont""><a href=""entry://私心杂念"">私心杂念</a></div></ci>",名词。,名词,个人心里；内心。,个人心里；内心。,名词。个人心里；内心。,他公而忘私的精神，使我私心非常佩服。,31,,,1,,,,,0,-1.19,0.63,1.79,1.06,-1.3,0.48,-1.13,0.72,1.5,1.08,2.0,1.04,18,0.54,1.2553,18,0.29,1.2553,719.14675,312.525805386941,-0.351341030012853,1.32456156520229,0.0,3.576923,1.301478,5,1.5345,123.5951,3688.8741,207,25028,746997,1.8639,114.1618,4261.9075,189,17775,663579,1.5345,1094.5219,9409.8221,52,431,129.7924,4197.7539,11,7,4,3382,1899,3768,2545,2900.65,2520.5,5,10,9,1.75,1.5,1.45,136339.8888,48572.2165,194851.6704,15852.8169,15852.8169,69176.805,283815.5226,81291.616,283815.5226,15852.8169,69176.805,13939.8462,619.6738,26541.7939,52,435,0,0,138.3395,4946.0786,954.6479,4462.209,3.0462,4.4587,0.0577,1.5685,0.0496,1.4141,0.02140641,0.00063612,0.2064,10.7142857142857,3.93881780668841
578,217,2,私心,sīxīn,sīxīn,2,"<entry id=""48646""><hwg><hw>私心</hw><pinyin>sīxīn</pinyin></hwg><def><ps>名</ps></def><def><num>❶</num> 个人心里；内心：<ex>他公而忘私的精神，使我～非常佩服。</ex></def><def><num>❷</num> 为自己打算的念头：<ex>～杂念｜他～太重。</ex></def><ci><div class=""title"">词语</div><div class=""cont""><a href=""entry://私心杂念"">私心杂念</a></div></ci>",名词。,名词,为自己打算的念头。,为自己打算的念头。,名词。为自己打算的念头。,他私心太重。,20,,,1,,,,,0,-1.19,0.63,1.79,1.06,-1.3,0.48,-1.13,0.72,1.5,1.08,2.0,1.04,18,0.54,1.2553,18,0.29,1.2553,719.14675,312.525805386941,-0.351341030012853,1.32456156520229,0.0,3.576923,1.301478,5,1.5345,123.5951,3688.8741,207,25028,746997,1.8639,114.1618,4261.9075,189,17775,663579,1.5345,1094.5219,9409.8221,52,431,129.7924,4197.7539,11,7,4,3382,1899,3768,2545,2900.65,2520.5,5,10,9,1.75,1.5,1.45,136339.8888,48572.2165,194851.6704,15852.8169,15852.8169,69176.805,283815.5226,81291.616,283815.5226,15852.8169,69176.805,13939.8462,619.6738,26541.7939,52,435,0,0,138.3395,4946.0786,954.6479,4462.209,3.0462,4.4587,0.0577,1.5685,0.0496,1.4141,0.02140641,0.00063612,0.2064,10.7142857142857,3.93881780668841
579,218,1,触动,chùdòng,chùdòng,2,"<entry id=""07907""><hwg><hw>触动</hw><pinyin>chùdòng</pinyin></hwg><def><ps>动</ps></def><def><num>❶</num> 碰；撞：<ex>他在暗中摸索了半天，忽然～了什么，响了一下。</ex></def><def><num>❷</num> 冲撞；触犯：<ex>～现行体制｜～了个别人的利益。</ex></def><def><num>❸</num> 因某种刺激而引起（感情变化、回忆等）：<ex>这些话～了老人的心事。</ex></def>",动词。,动词,碰；撞。,碰；撞。,动词。碰；撞。,他在暗中摸索了半天，忽然触动了什么，响了一下。,32,,,1,,,,,0,0.92,1.02,2.21,0.98,0.33,1.12,1.27,0.8,2.1,0.99,2.29,0.99,161,4.8,2.2068,124,1.99,2.0934,682.1865,230.12267190761,-0.496235224588432,0.627512351297487,2.4390243902439,3.193548,1.222548,5,7.4203,68.6815,1375.5852,1001,13908,278556,8.284,68.3301,1472.5883,840,10639,229282,7.4203,498.3543,2148.6509,24,236,76.7828,1837.7094,19,13,6,4698,3383,3444,3382,2807.7,2507.85,3,24,16,1.85,1.0,1.2,104855.2365,110544.4477,101062.429,28323.5804,28323.5804,30825.1594,192765.315,192765.315,149471.4085,28323.5804,122890.7191,11204.6516,3880.934,30825.1594,24,239,0,0,80.2076,1958.5693,410.7265,182.6612,2.9856,3.9719,4.3104,5.9705,11.5222,21.2267,0.27010254,0.00515413,0.2759000000000000,13.375,4.57347424467075
580,218,2,触动,chùdòng,chùdòng,2,"<entry id=""07907""><hwg><hw>触动</hw><pinyin>chùdòng</pinyin></hwg><def><ps>动</ps></def><def><num>❶</num> 碰；撞：<ex>他在暗中摸索了半天，忽然～了什么，响了一下。</ex></def><def><num>❷</num> 冲撞；触犯：<ex>～现行体制｜～了个别人的利益。</ex></def><def><num>❸</num> 因某种刺激而引起（感情变化、回忆等）：<ex>这些话～了老人的心事。</ex></def>",动词。,动词,冲撞；触犯。,冲撞；触犯。,动词。冲撞；触犯。,触动了个别人的利益。,21,,,1,,,,,0,0.92,1.02,2.21,0.98,0.33,1.12,1.27,0.8,2.1,0.99,2.29,0.99,161,4.8,2.2068,124,1.99,2.0934,682.1865,230.12267190761,-0.496235224588432,0.627512351297487,2.4390243902439,3.193548,1.222548,5,7.4203,68.6815,1375.5852,1001,13908,278556,8.284,68.3301,1472.5883,840,10639,229282,7.4203,498.3543,2148.6509,24,236,76.7828,1837.7094,19,13,6,4698,3383,3444,3382,2807.7,2507.85,3,24,16,1.85,1.0,1.2,104855.2365,110544.4477,101062.429,28323.5804,28323.5804,30825.1594,192765.315,192765.315,149471.4085,28323.5804,122890.7191,11204.6516,3880.934,30825.1594,24,239,0,0,80.2076,1958.5693,410.7265,182.6612,2.9856,3.9719,4.3104,5.9705,11.5222,21.2267,0.27010254,0.00515413,0.2759000000000000,13.375,4.57347424467075
581,218,3,触动,chùdòng,chùdòng,2,"<entry id=""07907""><hwg><hw>触动</hw><pinyin>chùdòng</pinyin></hwg><def><ps>动</ps></def><def><num>❶</num> 碰；撞：<ex>他在暗中摸索了半天，忽然～了什么，响了一下。</ex></def><def><num>❷</num> 冲撞；触犯：<ex>～现行体制｜～了个别人的利益。</ex></def><def><num>❸</num> 因某种刺激而引起（感情变化、回忆等）：<ex>这些话～了老人的心事。</ex></def>",动词。,动词,因某种刺激而引起（感情变化、回忆等）。,因某种刺激而引起（感情变化、回忆等）。,动词。因某种刺激而引起（感情变化、回忆等）。,这些话触动了老人的心事。,36,,,1,,,,,0,0.92,1.02,2.21,0.98,0.33,1.12,1.27,0.8,2.1,0.99,2.29,0.99,161,4.8,2.2068,124,1.99,2.0934,682.1865,230.12267190761,-0.496235224588432,0.627512351297487,2.4390243902439,3.193548,1.222548,5,7.4203,68.6815,1375.5852,1001,13908,278556,8.284,68.3301,1472.5883,840,10639,229282,7.4203,498.3543,2148.6509,24,236,76.7828,1837.7094,19,13,6,4698,3383,3444,3382,2807.7,2507.85,3,24,16,1.85,1.0,1.2,104855.2365,110544.4477,101062.429,28323.5804,28323.5804,30825.1594,192765.315,192765.315,149471.4085,28323.5804,122890.7191,11204.6516,3880.934,30825.1594,24,239,0,0,80.2076,1958.5693,410.7265,182.6612,2.9856,3.9719,4.3104,5.9705,11.5222,21.2267,0.27010254,0.00515413,0.2759000000000000,13.375,4.57347424467075
582,219,1,贤良,xiánliáng,xiánliáng,2,"<entry id=""55913""><hwg><hw>贤良</hw><pinyin>xiánliáng</pinyin></hwg><def>〈书〉</def><def><num>❶</num> <ps>形</ps>有德行，有才能：<ex>～之士。</ex></def><def><num>❷</num> <ps>名</ps>指有德行、有才能的人：<ex>任用～。</ex></def>",形容词。,形容词,〈书〉有德行，有才能。,〈书面语〉有德行，有才能。,形容词。〈书面语〉有德行，有才能。,贤良之士。,24,,,1,,,,,0,1.95,0.9,2.04,1.11,1.87,0.83,2.14,1.07,1.93,1.07,2.17,1.19,4,0.12,0.6021,4,0.06,0.6021,832.388823529412,288.244154554672,-0.072579807221712,0.842300019516316,15.0,3.583333,1.017955,8,0.6301,35.0914,120.4741,85,7106,24396,0.7988,41.8304,137.1291,81,6513,21351,0.6301,240.6968,288.6731,16,45,11.5419,128.599,15,8,7,3680,3347,3651,2556,2703.55,2392.15,3,10,8,2.4,1.5,1.5,154861.1499,130331.7439,179390.556,45168.6212,45168.6212,71393.2172,321278.7324,231562.6835,321278.7324,69176.805,71393.2172,39175.6105,3567.5167,81215.1816,16,45,0,0,20.0815,132.3277,219.9852,155.7153,1.6067,1.6075,7.5841,8.7063,10.9386,16.1844,0.085,0.00926431,0.7702,13.0769230769231,4.41744792316176
583,219,2,贤良,xiánliáng,xiánliáng,2,"<entry id=""55913""><hwg><hw>贤良</hw><pinyin>xiánliáng</pinyin></hwg><def>〈书〉</def><def><num>❶</num> <ps>形</ps>有德行，有才能：<ex>～之士。</ex></def><def><num>❷</num> <ps>名</ps>指有德行、有才能的人：<ex>任用～。</ex></def>",名词。,名词,〈书〉指有德行、有才能的人。,〈书面语〉指有德行、有才能的人。,名词。〈书面语〉指有德行、有才能的人。,任用贤良。,26,,,1,,,,,0,1.95,0.9,2.04,1.11,1.87,0.83,2.14,1.07,1.93,1.07,2.17,1.19,4,0.12,0.6021,4,0.06,0.6021,832.388823529412,288.244154554672,-0.072579807221712,0.842300019516316,15.0,3.583333,1.017955,8,0.6301,35.0914,120.4741,85,7106,24396,0.7988,41.8304,137.1291,81,6513,21351,0.6301,240.6968,288.6731,16,45,11.5419,128.599,15,8,7,3680,3347,3651,2556,2703.55,2392.15,3,10,8,2.4,1.5,1.5,154861.1499,130331.7439,179390.556,45168.6212,45168.6212,71393.2172,321278.7324,231562.6835,321278.7324,69176.805,71393.2172,39175.6105,3567.5167,81215.1816,16,45,0,0,20.0815,132.3277,219.9852,155.7153,1.6067,1.6075,7.5841,8.7063,10.9386,16.1844,0.085,0.00926431,0.7702,13.0769230769231,4.41744792316176
584,220,1,嶙峋,línxún,línxún,2,"<entry id=""32687""><hwg><hw>嶙峋</hw><pinyin>línxún</pinyin></hwg><def>〈书〉<ps>形</ps></def><def><num>❶</num> 形容山石等突兀、重叠：<ex>怪石～｜～的山峦。</ex></def><def><num>❷</num> 形容人消瘦露骨：<ex>瘦骨～。</ex></def><def><num>❸</num> 形容人刚正有骨气：<ex>气节～｜傲骨～。</ex></def>",形容词。,形容词,〈书〉〈书〉形容山石等突兀、重叠。,〈书面语〉形容山石等突兀、重叠。,形容词。〈书面语〉形容山石等突兀、重叠。,怪石嶙峋。,27,,,1,,,,,0,-0.7,0.7,1.43,1.2,-0.58,0.51,-0.82,0.87,1.18,1.33,1.67,1.07,3,0.09,0.4771,3,0.05,0.4771,865.379444444444,202.026368829764,0.196949850226564,0.749527052317571,12.1951219512195,3.685714,1.022437,6,0.2298,0.2716,0.2617000000000000,31,55,53,0.2761,0.2633,0.2569,28,41,40,0.2298,431.2231,512.9577,2,2,0.3632,0.3632,24,15,9,4493,4199,4526,2402,2851.5,2904.7,0,10,4,2.7,1.4,1.7,152429.7121,195590.4744,109268.9498,27067.361,71393.2172,27067.361,283815.5226,283815.5226,231562.6835,71393.2172,69176.805,10510.1408,3570.5486,26541.7939,1,1,0,0,0.1334,0.1334000000000000,430.8599,512.5945,0.0,0.0,20.472,20.472,578.1241,578.1241,1.0,1.0,0.9998,13.2307692307692,3.16616730205708
585,220,2,嶙峋,línxún,línxún,2,"<entry id=""32687""><hwg><hw>嶙峋</hw><pinyin>línxún</pinyin></hwg><def>〈书〉<ps>形</ps></def><def><num>❶</num> 形容山石等突兀、重叠：<ex>怪石～｜～的山峦。</ex></def><def><num>❷</num> 形容人消瘦露骨：<ex>瘦骨～。</ex></def><def><num>❸</num> 形容人刚正有骨气：<ex>气节～｜傲骨～。</ex></def>",形容词。,形容词,〈书〉〈书〉形容人消瘦露骨。,〈书面语〉形容人消瘦露骨。,形容词。〈书面语〉形容人消瘦露骨。,瘦骨嶙峋。,24,,,1,,,,,0,-0.7,0.7,1.43,1.2,-0.58,0.51,-0.82,0.87,1.18,1.33,1.67,1.07,3,0.09,0.4771,3,0.05,0.4771,865.379444444444,202.026368829764,0.196949850226564,0.749527052317571,12.1951219512195,3.685714,1.022437,6,0.2298,0.2716,0.2617000000000000,31,55,53,0.2761,0.2633,0.2569,28,41,40,0.2298,431.2231,512.9577,2,2,0.3632,0.3632,24,15,9,4493,4199,4526,2402,2851.5,2904.7,0,10,4,2.7,1.4,1.7,152429.7121,195590.4744,109268.9498,27067.361,71393.2172,27067.361,283815.5226,283815.5226,231562.6835,71393.2172,69176.805,10510.1408,3570.5486,26541.7939,1,1,0,0,0.1334,0.1334000000000000,430.8599,512.5945,0.0,0.0,20.472,20.472,578.1241,578.1241,1.0,1.0,0.9998,13.2307692307692,3.16616730205708
586,220,3,嶙峋,línxún,línxún,2,"<entry id=""32687""><hwg><hw>嶙峋</hw><pinyin>línxún</pinyin></hwg><def>〈书〉<ps>形</ps></def><def><num>❶</num> 形容山石等突兀、重叠：<ex>怪石～｜～的山峦。</ex></def><def><num>❷</num> 形容人消瘦露骨：<ex>瘦骨～。</ex></def><def><num>❸</num> 形容人刚正有骨气：<ex>气节～｜傲骨～。</ex></def>",形容词。,形容词,〈书〉〈书〉形容人刚正有骨气。,〈书面语〉形容人刚正有骨气。,形容词。〈书面语〉形容人刚正有骨气。,傲骨嶙峋。,25,,,1,,,,,0,-0.7,0.7,1.43,1.2,-0.58,0.51,-0.82,0.87,1.18,1.33,1.67,1.07,3,0.09,0.4771,3,0.05,0.4771,865.379444444444,202.026368829764,0.196949850226564,0.749527052317571,12.1951219512195,3.685714,1.022437,6,0.2298,0.2716,0.2617000000000000,31,55,53,0.2761,0.2633,0.2569,28,41,40,0.2298,431.2231,512.9577,2,2,0.3632,0.3632,24,15,9,4493,4199,4526,2402,2851.5,2904.7,0,10,4,2.7,1.4,1.7,152429.7121,195590.4744,109268.9498,27067.361,71393.2172,27067.361,283815.5226,283815.5226,231562.6835,71393.2172,69176.805,10510.1408,3570.5486,26541.7939,1,1,0,0,0.1334,0.1334000000000000,430.8599,512.5945,0.0,0.0,20.472,20.472,578.1241,578.1241,1.0,1.0,0.9998,13.2307692307692,3.16616730205708
587,221,1,嗓子,sǎng·zi,sǎngzi,2,"<entry id=""44317""><hwg><hw>嗓子</hw><pinyin>sǎng·zi</pinyin></hwg><def><ps>名</ps></def><def><num>❶</num> 喉咙：<ex>～疼。</ex>也说嗓子眼<small>儿</small>。</def><def><num>❷</num> 嗓音：<ex>～亮｜放开～唱。</ex></def><ci><div class=""title"">词语</div><div class=""cont""><a href=""entry://嗓子眼儿"">嗓子眼儿</a></div></ci>",名词。,名词,喉咙。,喉咙。,名词。喉咙。,嗓子疼。,12,,,1,,,,,0,0.04,0.36,1.55,1.18,0.2,0.42,-0.07,0.27,1.75,1.48,1.3,0.67,214,6.38,2.3304,155,2.48,2.1903,709.568461538462,171.54625056171,-0.448031223873361,0.643852485679929,7.14285714285714,1.961538,1.076319,5,22.0237,28.316,3283.4173,2971,5734,664892,27.1893,32.6012,3129.088,2757,5076,487199,22.0237,38.851,4100.7265,6,699,38.7843,4268.5619,16,13,3,4697,2361,4129,1565,2843.4,1730.6,4,19,6,1.8,1.0,1.7,122726.596,162200.9859,63515.0111,15852.8169,15852.8169,45738.4062,321278.7324,321278.7324,81291.616,15852.8169,45738.4062,19033.9993,2582.1423,60500.3632,6,515,0,185,16.8273,3826.9755,0.0,251.7272,1.372,6.3145,5.5895,5.609,31.8881,32.1142,0.5777907400000000,0.00556625,0.071,7.71428571428571,2.79540439190571
588,221,2,嗓子,sǎng·zi,sǎngzi,2,"<entry id=""44317""><hwg><hw>嗓子</hw><pinyin>sǎng·zi</pinyin></hwg><def><ps>名</ps></def><def><num>❶</num> 喉咙：<ex>～疼。</ex>也说嗓子眼<small>儿</small>。</def><def><num>❷</num> 嗓音：<ex>～亮｜放开～唱。</ex></def><ci><div class=""title"">词语</div><div class=""cont""><a href=""entry://嗓子眼儿"">嗓子眼儿</a></div></ci>",名词。,名词,嗓音。,嗓音。,名词。嗓音。,放开嗓子唱。,14,,,1,,,,,0,0.04,0.36,1.55,1.18,0.2,0.42,-0.07,0.27,1.75,1.48,1.3,0.67,214,6.38,2.3304,155,2.48,2.1903,709.568461538462,171.54625056171,-0.448031223873361,0.643852485679929,7.14285714285714,1.961538,1.076319,5,22.0237,28.316,3283.4173,2971,5734,664892,27.1893,32.6012,3129.088,2757,5076,487199,22.0237,38.851,4100.7265,6,699,38.7843,4268.5619,16,13,3,4697,2361,4129,1565,2843.4,1730.6,4,19,6,1.8,1.0,1.7,122726.596,162200.9859,63515.0111,15852.8169,15852.8169,45738.4062,321278.7324,321278.7324,81291.616,15852.8169,45738.4062,19033.9993,2582.1423,60500.3632,6,515,0,185,16.8273,3826.9755,0.0,251.7272,1.372,6.3145,5.5895,5.609,31.8881,32.1142,0.5777907400000000,0.00556625,0.071,7.71428571428571,2.79540439190571
589,222,1,影响,yǐngxiǎng,yǐngxiǎng,2,"<entry id=""62277""><hwg><hw>影响</hw><pinyin>yǐngxiǎng</pinyin></hwg><def><num>❶</num> <ps>动</ps>对别人的思想或行动起作用（如影之随形，响之应声）：<ex>父母应该用自己的模范行为去～孩子。</ex></def><def><num>❷</num> <ps>名</ps>对人或事物所起的作用：<ex>这件事造成很大的～。</ex></def><def><num>❸</num> 〈书〉<ps>形</ps>传闻的；无根据的：<ex>模糊～之谈。</ex></def>",动词。,动词,对别人的思想或行动起作用（如影之随形，响之应声）。,对别人的思想或行动起作用（如影之随形，响之应声）。,动词。对别人的思想或行动起作用（如影之随形，响之应声）。,父母应该用自己的模范行为去影响孩子。,48,,,1,,,,,0,-0.14,0.83,2.07,1.0,0.0,0.95,-0.3,0.67,1.91,1.14,2.19,0.91,3085,91.96,3.4893,1990,31.88,3.2989,568.915526315789,96.1382653714682,-0.874612537168731,0.325088111029784,5.0,3.96,0.888819,6,116.1305,594.9333,211.3037,15666,120474,42789,124.073,665.061,236.5703,12581,103550,36834,116.1305,771.8013,8553.8844,81,28,752.6464,230.467,24,15,9,3958,3870,3767,1607,3221.45,2290.1,1,5,7,2.3,1.25,1.6,191438.7905,216643.4655,178836.4529,69176.805,149471.4085,69176.805,321278.7324,283815.5226,321278.7324,283815.5226,69176.805,43909.4618,5688.9844,81215.1816,82,28,0,0,650.5856,168.4359,5.0852,8269.318,2.3556,1.1929,8.4862,10.4183,203.4977,398.3529,0.57748452,0.82335628,0.8299000000000000,11.1818181818182,3.93562923675205
590,222,2,影响,yǐngxiǎng,yǐngxiǎng,2,"<entry id=""62277""><hwg><hw>影响</hw><pinyin>yǐngxiǎng</pinyin></hwg><def><num>❶</num> <ps>动</ps>对别人的思想或行动起作用（如影之随形，响之应声）：<ex>父母应该用自己的模范行为去～孩子。</ex></def><def><num>❷</num> <ps>名</ps>对人或事物所起的作用：<ex>这件事造成很大的～。</ex></def><def><num>❸</num> 〈书〉<ps>形</ps>传闻的；无根据的：<ex>模糊～之谈。</ex></def>",名词。,名词,对人或事物所起的作用。,对人或事物所起的作用。,名词。对人或事物所起的作用。,这件事造成很大的影响。,27,,,1,,,,,0,-0.14,0.83,2.07,1.0,0.0,0.95,-0.3,0.67,1.91,1.14,2.19,0.91,3085,91.96,3.4893,1990,31.88,3.2989,568.915526315789,96.1382653714682,-0.874612537168731,0.325088111029784,5.0,3.96,0.888819,6,116.1305,594.9333,211.3037,15666,120474,42789,124.073,665.061,236.5703,12581,103550,36834,116.1305,771.8013,8553.8844,81,28,752.6464,230.467,24,15,9,3958,3870,3767,1607,3221.45,2290.1,1,5,7,2.3,1.25,1.6,191438.7905,216643.4655,178836.4529,69176.805,149471.4085,69176.805,321278.7324,283815.5226,321278.7324,283815.5226,69176.805,43909.4618,5688.9844,81215.1816,82,28,0,0,650.5856,168.4359,5.0852,8269.318,2.3556,1.1929,8.4862,10.4183,203.4977,398.3529,0.57748452,0.82335628,0.8299000000000000,11.1818181818182,3.93562923675205
591,222,3,影响,yǐngxiǎng,yǐngxiǎng,2,"<entry id=""62277""><hwg><hw>影响</hw><pinyin>yǐngxiǎng</pinyin></hwg><def><num>❶</num> <ps>动</ps>对别人的思想或行动起作用（如影之随形，响之应声）：<ex>父母应该用自己的模范行为去～孩子。</ex></def><def><num>❷</num> <ps>名</ps>对人或事物所起的作用：<ex>这件事造成很大的～。</ex></def><def><num>❸</num> 〈书〉<ps>形</ps>传闻的；无根据的：<ex>模糊～之谈。</ex></def>",形容词。,形容词,〈书〉传闻的；无根据的。,〈书面语〉传闻的；无根据的。,形容词。〈书面语〉传闻的；无根据的。,模糊影响之谈。,27,,,1,,,,,0,-0.14,0.83,2.07,1.0,0.0,0.95,-0.3,0.67,1.91,1.14,2.19,0.91,3085,91.96,3.4893,1990,31.88,3.2989,568.915526315789,96.1382653714682,-0.874612537168731,0.325088111029784,5.0,3.96,0.888819,6,116.1305,594.9333,211.3037,15666,120474,42789,124.073,665.061,236.5703,12581,103550,36834,116.1305,771.8013,8553.8844,81,28,752.6464,230.467,24,15,9,3958,3870,3767,1607,3221.45,2290.1,1,5,7,2.3,1.25,1.6,191438.7905,216643.4655,178836.4529,69176.805,149471.4085,69176.805,321278.7324,283815.5226,321278.7324,283815.5226,69176.805,43909.4618,5688.9844,81215.1816,82,28,0,0,650.5856,168.4359,5.0852,8269.318,2.3556,1.1929,8.4862,10.4183,203.4977,398.3529,0.57748452,0.82335628,0.8299000000000000,11.1818181818182,3.93562923675205
